Time,Feedback
"Instant { tv_sec: 1774684, tv_nsec: 623914797 }",-1.2780001
"Instant { tv_sec: 1774684, tv_nsec: 624098564 }",-1.253
"Instant { tv_sec: 1774684, tv_nsec: 624180265 }",-1.4670001
"Instant { tv_sec: 1774684, tv_nsec: 639379125 }",-1.3800001
"Instant { tv_sec: 1774684, tv_nsec: 639419887 }",-1.3970001
"Instant { tv_sec: 1774684, tv_nsec: 655707313 }",-1.463
"Instant { tv_sec: 1774684, tv_nsec: 655761096 }",-1.3050001
"Instant { tv_sec: 1774684, tv_nsec: 655780909 }",-1.4430001
"Instant { tv_sec: 1774684, tv_nsec: 655799482 }",-1.1470001
"Instant { tv_sec: 1774684, tv_nsec: 671842033 }",-1.544
"Instant { tv_sec: 1774684, tv_nsec: 688060534 }",-1.378
"Instant { tv_sec: 1774684, tv_nsec: 704074503 }",-1.534
"Instant { tv_sec: 1774684, tv_nsec: 719938470 }",1.4080001
"Instant { tv_sec: 1774684, tv_nsec: 735897535 }",1.5710001
"Instant { tv_sec: 1774684, tv_nsec: 736130203 }",1.4920001
"Instant { tv_sec: 1774684, tv_nsec: 751912605 }",1.4660001
"Instant { tv_sec: 1774684, tv_nsec: 752078515 }",1.4460001
"Instant { tv_sec: 1774684, tv_nsec: 767947506 }",1.264
"Instant { tv_sec: 1774684, tv_nsec: 783870310 }",1.559
"Instant { tv_sec: 1774684, tv_nsec: 784092747 }",1.368
"Instant { tv_sec: 1774684, tv_nsec: 799892262 }",1.536
"Instant { tv_sec: 1774684, tv_nsec: 800111597 }",1.442
"Instant { tv_sec: 1774684, tv_nsec: 815998585 }",1.5510001
"Instant { tv_sec: 1774684, tv_nsec: 816216467 }",1.5410001
"Instant { tv_sec: 1774684, tv_nsec: 831462194 }",1.266
"Instant { tv_sec: 1774684, tv_nsec: 831607931 }",1.5640001
"Instant { tv_sec: 1774684, tv_nsec: 831685353 }",1.3610001
"Instant { tv_sec: 1774684, tv_nsec: 847886144 }",1.264
"Instant { tv_sec: 1774684, tv_nsec: 879800723 }",1.4130001
"Instant { tv_sec: 1774684, tv_nsec: 879947719 }",1.345
"Instant { tv_sec: 1774684, tv_nsec: 880046368 }",1.286
"Instant { tv_sec: 1774684, tv_nsec: 895759466 }",1.437
"Instant { tv_sec: 1774684, tv_nsec: 895890800 }",1.5150001
"Instant { tv_sec: 1774684, tv_nsec: 895963393 }",1.388
"Instant { tv_sec: 1774684, tv_nsec: 911808937 }",1.4070001
"Instant { tv_sec: 1774684, tv_nsec: 911956403 }",1.557
"Instant { tv_sec: 1774684, tv_nsec: 912058105 }",1.302
"Instant { tv_sec: 1774684, tv_nsec: 927860227 }",1.3160001
"Instant { tv_sec: 1774684, tv_nsec: 943838557 }",1.547
"Instant { tv_sec: 1774684, tv_nsec: 943993147 }",1.281
"Instant { tv_sec: 1774684, tv_nsec: 959783066 }",1.296
"Instant { tv_sec: 1774684, tv_nsec: 975986330 }",1.4150001
"Instant { tv_sec: 1774684, tv_nsec: 976152688 }",1.4440001
"Instant { tv_sec: 1774684, tv_nsec: 991969050 }",1.5170001
"Instant { tv_sec: 1774684, tv_nsec: 992187173 }",1.302
"Instant { tv_sec: 1774685, tv_nsec: 7555052 }",1.58
"Instant { tv_sec: 1774685, tv_nsec: 39988592 }",1.531
"Instant { tv_sec: 1774685, tv_nsec: 40205870 }",1.3720001
"Instant { tv_sec: 1774685, tv_nsec: 40287037 }",1.4280001
"Instant { tv_sec: 1774685, tv_nsec: 72078650 }",1.4350001
"Instant { tv_sec: 1774685, tv_nsec: 87900732 }",1.4480001
"Instant { tv_sec: 1774685, tv_nsec: 88094595 }",1.5580001
"Instant { tv_sec: 1774685, tv_nsec: 88215900 }",1.3980001
"Instant { tv_sec: 1774685, tv_nsec: 119976249 }",1.539
"Instant { tv_sec: 1774685, tv_nsec: 120142426 }",1.544
"Instant { tv_sec: 1774685, tv_nsec: 135881589 }",1.539
"Instant { tv_sec: 1774685, tv_nsec: 136082027 }",1.539
"Instant { tv_sec: 1774685, tv_nsec: 151899516 }",1.5320001
"Instant { tv_sec: 1774685, tv_nsec: 152080670 }",1.3620001
"Instant { tv_sec: 1774685, tv_nsec: 152161830 }",1.5810001
"Instant { tv_sec: 1774685, tv_nsec: 167651732 }",1.5890001
"Instant { tv_sec: 1774685, tv_nsec: 167796307 }",1.3520001
"Instant { tv_sec: 1774685, tv_nsec: 167868485 }",1.3900001
"Instant { tv_sec: 1774685, tv_nsec: 184132722 }",1.455
"Instant { tv_sec: 1774685, tv_nsec: 199911818 }",1.4430001
"Instant { tv_sec: 1774685, tv_nsec: 200127237 }",1.5830001
"Instant { tv_sec: 1774685, tv_nsec: 215977757 }",1.332
"Instant { tv_sec: 1774685, tv_nsec: 216139534 }",1.5680001
"Instant { tv_sec: 1774685, tv_nsec: 216211445 }",1.3310001
"Instant { tv_sec: 1774685, tv_nsec: 232039698 }",1.4640001
"Instant { tv_sec: 1774685, tv_nsec: 232204875 }",1.292
"Instant { tv_sec: 1774685, tv_nsec: 247766514 }",1.593
"Instant { tv_sec: 1774685, tv_nsec: 247913303 }",1.2700001
"Instant { tv_sec: 1774685, tv_nsec: 264069200 }",1.3850001
"Instant { tv_sec: 1774685, tv_nsec: 279957169 }",1.4030001
"Instant { tv_sec: 1774685, tv_nsec: 295344215 }",1.5350001
"Instant { tv_sec: 1774685, tv_nsec: 295404793 }",1.3840001
"Instant { tv_sec: 1774685, tv_nsec: 295426247 }",1.319
"Instant { tv_sec: 1774685, tv_nsec: 311544664 }",1.2600001
"Instant { tv_sec: 1774685, tv_nsec: 311607578 }",1.5680001
"Instant { tv_sec: 1774685, tv_nsec: 327411528 }",1.4440001
"Instant { tv_sec: 1774685, tv_nsec: 327546244 }",1.4080001
"Instant { tv_sec: 1774685, tv_nsec: 343523897 }",1.572
"Instant { tv_sec: 1774685, tv_nsec: 343654405 }",1.5000001
"Instant { tv_sec: 1774685, tv_nsec: 359899982 }",1.5330001
"Instant { tv_sec: 1774685, tv_nsec: 375990682 }",1.5870001
"Instant { tv_sec: 1774685, tv_nsec: 376198992 }",1.424
"Instant { tv_sec: 1774685, tv_nsec: 391963854 }",1.4870001
"Instant { tv_sec: 1774685, tv_nsec: 392174136 }",1.417
"Instant { tv_sec: 1774685, tv_nsec: 407820939 }",1.58
"Instant { tv_sec: 1774685, tv_nsec: 408031054 }",1.4080001
"Instant { tv_sec: 1774685, tv_nsec: 423652626 }",1.4820001
"Instant { tv_sec: 1774685, tv_nsec: 423801548 }",1.5560001
"Instant { tv_sec: 1774685, tv_nsec: 423875843 }",1.5380001
"Instant { tv_sec: 1774685, tv_nsec: 439940093 }",1.511
"Instant { tv_sec: 1774685, tv_nsec: 440161090 }",1.44
"Instant { tv_sec: 1774685, tv_nsec: 455713206 }",1.483
"Instant { tv_sec: 1774685, tv_nsec: 471949552 }",1.3510001
"Instant { tv_sec: 1774685, tv_nsec: 472213010 }",1.531
"Instant { tv_sec: 1774685, tv_nsec: 487998154 }",1.4210001
"Instant { tv_sec: 1774685, tv_nsec: 503806735 }",1.3230001
"Instant { tv_sec: 1774685, tv_nsec: 503993704 }",1.5710001
"Instant { tv_sec: 1774685, tv_nsec: 519898894 }",1.5810001
"Instant { tv_sec: 1774685, tv_nsec: 520120176 }",1.376
"Instant { tv_sec: 1774685, tv_nsec: 535897797 }",1.5200001
"Instant { tv_sec: 1774685, tv_nsec: 536110366 }",1.491
"Instant { tv_sec: 1774685, tv_nsec: 536190351 }",1.5730001
"Instant { tv_sec: 1774685, tv_nsec: 551808154 }",1.429
"Instant { tv_sec: 1774685, tv_nsec: 567827530 }",1.5150001
"Instant { tv_sec: 1774685, tv_nsec: 583802852 }",1.5200001
"Instant { tv_sec: 1774685, tv_nsec: 583984163 }",1.5760001
"Instant { tv_sec: 1774685, tv_nsec: 599657354 }",1.565
"Instant { tv_sec: 1774685, tv_nsec: 615799399 }",1.297
"Instant { tv_sec: 1774685, tv_nsec: 616091464 }",1.4770001
"Instant { tv_sec: 1774685, tv_nsec: 616237261 }",1.521
"Instant { tv_sec: 1774685, tv_nsec: 631495036 }",1.2930001
"Instant { tv_sec: 1774685, tv_nsec: 631643288 }",1.5970001
"Instant { tv_sec: 1774685, tv_nsec: 631715999 }",1.3410001
"Instant { tv_sec: 1774685, tv_nsec: 647932302 }",1.4990001
"Instant { tv_sec: 1774685, tv_nsec: 648112044 }",1.5170001
"Instant { tv_sec: 1774685, tv_nsec: 648192489 }",1.424
"Instant { tv_sec: 1774685, tv_nsec: 663699091 }",1.5610001
"Instant { tv_sec: 1774685, tv_nsec: 663847991 }",1.389
"Instant { tv_sec: 1774685, tv_nsec: 679757878 }",1.3490001
"Instant { tv_sec: 1774685, tv_nsec: 679943316 }",1.5370001
"Instant { tv_sec: 1774685, tv_nsec: 695303500 }",1.4590001
"Instant { tv_sec: 1774685, tv_nsec: 695466884 }",1.304
"Instant { tv_sec: 1774685, tv_nsec: 695538801 }",1.419
"Instant { tv_sec: 1774685, tv_nsec: 711410764 }",1.2830001
"Instant { tv_sec: 1774685, tv_nsec: 727321851 }",1.5430001
"Instant { tv_sec: 1774685, tv_nsec: 727553807 }",1.3900001
"Instant { tv_sec: 1774685, tv_nsec: 743476839 }",1.4350001
"Instant { tv_sec: 1774685, tv_nsec: 743610622 }",1.5070001
"Instant { tv_sec: 1774685, tv_nsec: 759370951 }",1.3870001
"Instant { tv_sec: 1774685, tv_nsec: 775615536 }",1.4760001
"Instant { tv_sec: 1774685, tv_nsec: 775797077 }",1.325
"Instant { tv_sec: 1774685, tv_nsec: 775871531 }",1.427
"Instant { tv_sec: 1774685, tv_nsec: 791715277 }",1.4560001
"Instant { tv_sec: 1774685, tv_nsec: 791862316 }",1.562
"Instant { tv_sec: 1774685, tv_nsec: 791966838 }",1.391
"Instant { tv_sec: 1774685, tv_nsec: 807813315 }",1.5480001
"Instant { tv_sec: 1774685, tv_nsec: 807945588 }",1.4460001
"Instant { tv_sec: 1774685, tv_nsec: 823724243 }",1.4490001
"Instant { tv_sec: 1774685, tv_nsec: 839868998 }",1.5410001
"Instant { tv_sec: 1774685, tv_nsec: 840043405 }",1.5910001
"Instant { tv_sec: 1774685, tv_nsec: 855321126 }",1.544
"Instant { tv_sec: 1774685, tv_nsec: 855499826 }",1.511
"Instant { tv_sec: 1774685, tv_nsec: 855576260 }",1.4860001
"Instant { tv_sec: 1774685, tv_nsec: 871856601 }",1.5270001
"Instant { tv_sec: 1774685, tv_nsec: 872076555 }",1.33
"Instant { tv_sec: 1774685, tv_nsec: 887290646 }",1.503
"Instant { tv_sec: 1774685, tv_nsec: 903849422 }",1.3010001
"Instant { tv_sec: 1774685, tv_nsec: 903993678 }",1.4610001
"Instant { tv_sec: 1774685, tv_nsec: 904105178 }",1.3620001
"Instant { tv_sec: 1774685, tv_nsec: 919599263 }",1.5560001
"Instant { tv_sec: 1774685, tv_nsec: 919738586 }",1.3800001
"Instant { tv_sec: 1774685, tv_nsec: 935899980 }",1.342
"Instant { tv_sec: 1774685, tv_nsec: 936066638 }",1.3440001
"Instant { tv_sec: 1774685, tv_nsec: 951736061 }",1.358
"Instant { tv_sec: 1774685, tv_nsec: 951879927 }",1.445
"Instant { tv_sec: 1774685, tv_nsec: 967736447 }",1.562
"Instant { tv_sec: 1774685, tv_nsec: 983736593 }",1.542
"Instant { tv_sec: 1774685, tv_nsec: 999845691 }",1.5860001
"Instant { tv_sec: 1774685, tv_nsec: 999994483 }",1.3870001
"Instant { tv_sec: 1774686, tv_nsec: 106478 }",1.439
"Instant { tv_sec: 1774686, tv_nsec: 15830599 }",1.4900001
"Instant { tv_sec: 1774686, tv_nsec: 31772379 }",1.493
"Instant { tv_sec: 1774686, tv_nsec: 47718963 }",1.526
"Instant { tv_sec: 1774686, tv_nsec: 47864970 }",1.483
"Instant { tv_sec: 1774686, tv_nsec: 63533216 }",1.4480001
"Instant { tv_sec: 1774686, tv_nsec: 63683443 }",1.3690001
"Instant { tv_sec: 1774686, tv_nsec: 63757439 }",1.48
"Instant { tv_sec: 1774686, tv_nsec: 79735674 }",1.575
"Instant { tv_sec: 1774686, tv_nsec: 79869420 }",1.414
"Instant { tv_sec: 1774686, tv_nsec: 95521065 }",1.5040001
"Instant { tv_sec: 1774686, tv_nsec: 95654231 }",1.5680001
"Instant { tv_sec: 1774686, tv_nsec: 95725264 }",1.376
"Instant { tv_sec: 1774686, tv_nsec: 111676794 }",1.4080001
"Instant { tv_sec: 1774686, tv_nsec: 127644434 }",1.404
"Instant { tv_sec: 1774686, tv_nsec: 127792231 }",1.5760001
"Instant { tv_sec: 1774686, tv_nsec: 127866395 }",1.562
"Instant { tv_sec: 1774686, tv_nsec: 143669359 }",1.401
"Instant { tv_sec: 1774686, tv_nsec: 159602514 }",1.4670001
"Instant { tv_sec: 1774686, tv_nsec: 175765360 }",1.491
"Instant { tv_sec: 1774686, tv_nsec: 175934998 }",1.4760001
"Instant { tv_sec: 1774686, tv_nsec: 191892744 }",1.4230001
"Instant { tv_sec: 1774686, tv_nsec: 207657983 }",1.371
"Instant { tv_sec: 1774686, tv_nsec: 207806851 }",1.5050001
"Instant { tv_sec: 1774686, tv_nsec: 223827942 }",1.2880001
"Instant { tv_sec: 1774686, tv_nsec: 239679217 }",1.2620001
"Instant { tv_sec: 1774686, tv_nsec: 255743526 }",1.253
"Instant { tv_sec: 1774686, tv_nsec: 271811706 }",1.2600001
"Instant { tv_sec: 1774686, tv_nsec: 287870924 }",1.5270001
"Instant { tv_sec: 1774686, tv_nsec: 303825487 }",1.4790001
"Instant { tv_sec: 1774686, tv_nsec: 319815096 }",1.4610001
"Instant { tv_sec: 1774686, tv_nsec: 319960335 }",1.542
"Instant { tv_sec: 1774686, tv_nsec: 351210902 }",1.478
"Instant { tv_sec: 1774686, tv_nsec: 383816051 }",1.281
"Instant { tv_sec: 1774686, tv_nsec: 399264554 }",1.465
"Instant { tv_sec: 1774686, tv_nsec: 399425381 }",1.5760001
"Instant { tv_sec: 1774686, tv_nsec: 399499054 }",1.565
"Instant { tv_sec: 1774686, tv_nsec: 415389287 }",1.3610001
"Instant { tv_sec: 1774686, tv_nsec: 431799646 }",1.3850001
"Instant { tv_sec: 1774686, tv_nsec: 431948426 }",1.557
"Instant { tv_sec: 1774686, tv_nsec: 432052774 }",1.4840001
"Instant { tv_sec: 1774686, tv_nsec: 447788100 }",1.488
"Instant { tv_sec: 1774686, tv_nsec: 447924836 }",1.4860001
"Instant { tv_sec: 1774686, tv_nsec: 463695065 }",1.5920001
"Instant { tv_sec: 1774686, tv_nsec: 463843482 }",1.462
"Instant { tv_sec: 1774686, tv_nsec: 479618232 }",1.3720001
"Instant { tv_sec: 1774686, tv_nsec: 479830498 }",1.475
"Instant { tv_sec: 1774686, tv_nsec: 495605462 }",1.2850001
"Instant { tv_sec: 1774686, tv_nsec: 495750067 }",1.5280001
"Instant { tv_sec: 1774686, tv_nsec: 511675759 }",1.3850001
"Instant { tv_sec: 1774686, tv_nsec: 527486224 }",1.3440001
"Instant { tv_sec: 1774686, tv_nsec: 527632731 }",1.5460001
"Instant { tv_sec: 1774686, tv_nsec: 527705046 }",1.506
"Instant { tv_sec: 1774686, tv_nsec: 543625241 }",1.5280001
"Instant { tv_sec: 1774686, tv_nsec: 543776665 }",1.4690001
"Instant { tv_sec: 1774686, tv_nsec: 559844039 }",1.4080001
"Instant { tv_sec: 1774686, tv_nsec: 575261848 }",1.3820001
"Instant { tv_sec: 1774686, tv_nsec: 575405725 }",1.5680001
"Instant { tv_sec: 1774686, tv_nsec: 575477863 }",1.511
"Instant { tv_sec: 1774686, tv_nsec: 575543072 }",1.565
"Instant { tv_sec: 1774686, tv_nsec: 591252202 }",1.5510001
"Instant { tv_sec: 1774686, tv_nsec: 591400908 }",1.4770001
"Instant { tv_sec: 1774686, tv_nsec: 591474232 }",1.363
"Instant { tv_sec: 1774686, tv_nsec: 607765372 }",1.536
"Instant { tv_sec: 1774686, tv_nsec: 607910651 }",1.498
"Instant { tv_sec: 1774686, tv_nsec: 623653930 }",1.526
"Instant { tv_sec: 1774686, tv_nsec: 623835601 }",1.5320001
"Instant { tv_sec: 1774686, tv_nsec: 639862960 }",1.4820001
"Instant { tv_sec: 1774686, tv_nsec: 655570878 }",1.273
"Instant { tv_sec: 1774686, tv_nsec: 671755833 }",1.4230001
"Instant { tv_sec: 1774686, tv_nsec: 687786762 }",1.4920001
"Instant { tv_sec: 1774686, tv_nsec: 687918588 }",1.4410001
"Instant { tv_sec: 1774686, tv_nsec: 703379296 }",1.5480001
"Instant { tv_sec: 1774686, tv_nsec: 719565915 }",1.5050001
"Instant { tv_sec: 1774686, tv_nsec: 719699513 }",1.3770001
"Instant { tv_sec: 1774686, tv_nsec: 751767909 }",1.363
"Instant { tv_sec: 1774686, tv_nsec: 751915756 }",1.3970001
"Instant { tv_sec: 1774686, tv_nsec: 767651649 }",1.343
"Instant { tv_sec: 1774686, tv_nsec: 767799580 }",1.544
"Instant { tv_sec: 1774686, tv_nsec: 767871968 }",1.5870001
"Instant { tv_sec: 1774686, tv_nsec: 783214476 }",1.4030001
"Instant { tv_sec: 1774686, tv_nsec: 783375235 }",1.2870001
"Instant { tv_sec: 1774686, tv_nsec: 799370905 }",1.383
"Instant { tv_sec: 1774686, tv_nsec: 799419336 }",1.365
"Instant { tv_sec: 1774686, tv_nsec: 815631993 }",1.4810001
"Instant { tv_sec: 1774686, tv_nsec: 815814696 }",1.2750001
"Instant { tv_sec: 1774686, tv_nsec: 831671892 }",1.353
"Instant { tv_sec: 1774686, tv_nsec: 831853336 }",1.3850001
"Instant { tv_sec: 1774686, tv_nsec: 847446164 }",1.393
"Instant { tv_sec: 1774686, tv_nsec: 847592445 }",1.4580001
"Instant { tv_sec: 1774686, tv_nsec: 863189841 }",1.5430001
"Instant { tv_sec: 1774686, tv_nsec: 863335939 }",1.342
"Instant { tv_sec: 1774686, tv_nsec: 863422001 }",1.4530001
"Instant { tv_sec: 1774686, tv_nsec: 879222843 }",1.475
"Instant { tv_sec: 1774686, tv_nsec: 879346484 }",1.5000001
"Instant { tv_sec: 1774686, tv_nsec: 895565627 }",1.4260001
"Instant { tv_sec: 1774686, tv_nsec: 895713060 }",1.577
"Instant { tv_sec: 1774686, tv_nsec: 895795117 }",1.3800001
"Instant { tv_sec: 1774686, tv_nsec: 911253506 }",1.521
"Instant { tv_sec: 1774686, tv_nsec: 911399835 }",1.4640001
"Instant { tv_sec: 1774686, tv_nsec: 911498755 }",1.353
"Instant { tv_sec: 1774686, tv_nsec: 927555215 }",1.3210001
"Instant { tv_sec: 1774686, tv_nsec: 927743383 }",1.5780001
"Instant { tv_sec: 1774686, tv_nsec: 943518836 }",1.3540001
"Instant { tv_sec: 1774686, tv_nsec: 959576839 }",1.5910001
"Instant { tv_sec: 1774686, tv_nsec: 959727644 }",1.455
"Instant { tv_sec: 1774686, tv_nsec: 975423626 }",1.2800001
"Instant { tv_sec: 1774686, tv_nsec: 975574652 }",1.4490001
"Instant { tv_sec: 1774686, tv_nsec: 975675895 }",1.4640001
"Instant { tv_sec: 1774686, tv_nsec: 991597537 }",1.3410001
"Instant { tv_sec: 1774686, tv_nsec: 991745208 }",1.5380001
"Instant { tv_sec: 1774686, tv_nsec: 991828596 }",1.463
"Instant { tv_sec: 1774687, tv_nsec: 23705956 }",1.3870001
"Instant { tv_sec: 1774687, tv_nsec: 23845991 }",1.3000001
"Instant { tv_sec: 1774687, tv_nsec: 39680453 }",1.45
"Instant { tv_sec: 1774687, tv_nsec: 39867447 }",1.4070001
"Instant { tv_sec: 1774687, tv_nsec: 55732376 }",1.5050001
"Instant { tv_sec: 1774687, tv_nsec: 55916112 }",1.2520001
"Instant { tv_sec: 1774687, tv_nsec: 56069889 }",1.5790001
"Instant { tv_sec: 1774687, tv_nsec: 71600472 }",1.4560001
"Instant { tv_sec: 1774687, tv_nsec: 71786141 }",1.5630001
"Instant { tv_sec: 1774687, tv_nsec: 87448872 }",1.3770001
"Instant { tv_sec: 1774687, tv_nsec: 87595579 }",1.536
"Instant { tv_sec: 1774687, tv_nsec: 87691895 }",1.5990001
"Instant { tv_sec: 1774687, tv_nsec: 103696885 }",1.4810001
"Instant { tv_sec: 1774687, tv_nsec: 103846980 }",1.5630001
"Instant { tv_sec: 1774687, tv_nsec: 119147899 }",1.4410001
"Instant { tv_sec: 1774687, tv_nsec: 119292379 }",1.4490001
"Instant { tv_sec: 1774687, tv_nsec: 119389479 }",1.3360001
"Instant { tv_sec: 1774687, tv_nsec: 135227199 }",1.4740001
"Instant { tv_sec: 1774687, tv_nsec: 151636105 }",1.366
"Instant { tv_sec: 1774687, tv_nsec: 167477394 }",1.4360001
"Instant { tv_sec: 1774687, tv_nsec: 167622469 }",1.5270001
"Instant { tv_sec: 1774687, tv_nsec: 183672655 }",1.2520001
"Instant { tv_sec: 1774687, tv_nsec: 183817880 }",1.304
"Instant { tv_sec: 1774687, tv_nsec: 183915223 }",1.3900001
"Instant { tv_sec: 1774687, tv_nsec: 199488450 }",1.437
"Instant { tv_sec: 1774687, tv_nsec: 199638637 }",1.5050001
"Instant { tv_sec: 1774687, tv_nsec: 199739942 }",1.452
"Instant { tv_sec: 1774687, tv_nsec: 215528000 }",1.307
"Instant { tv_sec: 1774687, tv_nsec: 215659386 }",1.511
"Instant { tv_sec: 1774687, tv_nsec: 215738240 }",1.5840001
"Instant { tv_sec: 1774687, tv_nsec: 231411897 }",1.462
"Instant { tv_sec: 1774687, tv_nsec: 247665841 }",1.3390001
"Instant { tv_sec: 1774687, tv_nsec: 247847741 }",1.5230001
"Instant { tv_sec: 1774687, tv_nsec: 279486811 }",1.547
"Instant { tv_sec: 1774687, tv_nsec: 279633128 }",1.47
"Instant { tv_sec: 1774687, tv_nsec: 295607532 }",1.4900001
"Instant { tv_sec: 1774687, tv_nsec: 295738457 }",1.468
"Instant { tv_sec: 1774687, tv_nsec: 311317110 }",1.4690001
"Instant { tv_sec: 1774687, tv_nsec: 311466299 }",1.2930001
"Instant { tv_sec: 1774687, tv_nsec: 327536295 }",1.3280001
"Instant { tv_sec: 1774687, tv_nsec: 327682558 }",1.4870001
"Instant { tv_sec: 1774687, tv_nsec: 327759019 }",1.503
"Instant { tv_sec: 1774687, tv_nsec: 343633496 }",1.366
"Instant { tv_sec: 1774687, tv_nsec: 343765742 }",1.2720001
"Instant { tv_sec: 1774687, tv_nsec: 359227477 }",1.3700001
"Instant { tv_sec: 1774687, tv_nsec: 359360020 }",1.274
"Instant { tv_sec: 1774687, tv_nsec: 375664260 }",1.4280001
"Instant { tv_sec: 1774687, tv_nsec: 375796731 }",1.496
"Instant { tv_sec: 1774687, tv_nsec: 391119525 }",1.5000001
"Instant { tv_sec: 1774687, tv_nsec: 391275746 }",1.4710001
"Instant { tv_sec: 1774687, tv_nsec: 407513074 }",1.5250001
"Instant { tv_sec: 1774687, tv_nsec: 407666052 }",1.501
"Instant { tv_sec: 1774687, tv_nsec: 423623165 }",1.5430001
"Instant { tv_sec: 1774687, tv_nsec: 423773342 }",1.524
"Instant { tv_sec: 1774687, tv_nsec: 439647223 }",1.516
"Instant { tv_sec: 1774687, tv_nsec: 439779981 }",1.5100001
"Instant { tv_sec: 1774687, tv_nsec: 455688164 }",1.557
"Instant { tv_sec: 1774687, tv_nsec: 455859801 }",1.3230001
"Instant { tv_sec: 1774687, tv_nsec: 471618328 }",1.4720001
"Instant { tv_sec: 1774687, tv_nsec: 471768818 }",1.45
"Instant { tv_sec: 1774687, tv_nsec: 487559974 }",1.4250001
"Instant { tv_sec: 1774687, tv_nsec: 487705730 }",1.4300001
"Instant { tv_sec: 1774687, tv_nsec: 503408053 }",1.598
"Instant { tv_sec: 1774687, tv_nsec: 503610035 }",1.34
"Instant { tv_sec: 1774687, tv_nsec: 519604415 }",1.5600001
"Instant { tv_sec: 1774687, tv_nsec: 519747616 }",1.33
"Instant { tv_sec: 1774687, tv_nsec: 535687149 }",1.5120001
"Instant { tv_sec: 1774687, tv_nsec: 535856143 }",1.434
"Instant { tv_sec: 1774687, tv_nsec: 551132358 }",1.5070001
"Instant { tv_sec: 1774687, tv_nsec: 551279462 }",1.3980001
"Instant { tv_sec: 1774687, tv_nsec: 551352497 }",1.58
"Instant { tv_sec: 1774687, tv_nsec: 567185348 }",1.5270001
"Instant { tv_sec: 1774687, tv_nsec: 567335142 }",1.314
"Instant { tv_sec: 1774687, tv_nsec: 567407991 }",1.4070001
"Instant { tv_sec: 1774687, tv_nsec: 583539922 }",1.32
"Instant { tv_sec: 1774687, tv_nsec: 583688659 }",1.5460001
"Instant { tv_sec: 1774687, tv_nsec: 583763582 }",1.3260001
"Instant { tv_sec: 1774687, tv_nsec: 599628212 }",1.2820001
"Instant { tv_sec: 1774687, tv_nsec: 615359321 }",1.5500001
"Instant { tv_sec: 1774687, tv_nsec: 631585241 }",1.4210001
"Instant { tv_sec: 1774687, tv_nsec: 631733922 }",1.417
"Instant { tv_sec: 1774687, tv_nsec: 631808063 }",1.3460001
"Instant { tv_sec: 1774687, tv_nsec: 647628667 }",1.4540001
"Instant { tv_sec: 1774687, tv_nsec: 647813452 }",1.4790001
"Instant { tv_sec: 1774687, tv_nsec: 663328141 }",1.5200001
"Instant { tv_sec: 1774687, tv_nsec: 663474631 }",1.5690001
"Instant { tv_sec: 1774687, tv_nsec: 663548675 }",1.5510001
"Instant { tv_sec: 1774687, tv_nsec: 679444190 }",1.5070001
"Instant { tv_sec: 1774687, tv_nsec: 679594081 }",1.416
"Instant { tv_sec: 1774687, tv_nsec: 679667253 }",1.366
"Instant { tv_sec: 1774687, tv_nsec: 711362972 }",-1.432
"Instant { tv_sec: 1774687, tv_nsec: 711495256 }",-1.5330001
"Instant { tv_sec: 1774687, tv_nsec: 727430890 }",-0.989
"Instant { tv_sec: 1774687, tv_nsec: 727615620 }",-1.365
"Instant { tv_sec: 1774687, tv_nsec: 743592024 }",-1.4260001
"Instant { tv_sec: 1774687, tv_nsec: 743737088 }",-1.521
"Instant { tv_sec: 1774687, tv_nsec: 743811005 }",-1.5120001
"Instant { tv_sec: 1774687, tv_nsec: 759324098 }",-1.478
"Instant { tv_sec: 1774687, tv_nsec: 759456528 }",-1.4380001
"Instant { tv_sec: 1774687, tv_nsec: 775609495 }",-1.2370001
"Instant { tv_sec: 1774687, tv_nsec: 775748501 }",-1.4310001
"Instant { tv_sec: 1774687, tv_nsec: 791044105 }",-1.514
"Instant { tv_sec: 1774687, tv_nsec: 791186848 }",-1.3690001
